id,title,description,availability,link,image link,price,identifier exists,gtin,mpn,brand,condition,adult,color,size,gender,age group
PROD_0195,"Philips Fitness Tracker V1X - Green Band","Achieve your fitness goals with the Philips Fitness Tracker V1X. Monitor your heart rate, steps, sleep, and more with this sleek Green device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/philips/fitness_tracker/PROD_0195,http://www.example.com/images/philips/fitness_tracker/PROD_0195.jpg,113.80 USD,yes,007353912648,FT-PHI-0B403164,Philips,new,no,Green,One Size,male,adult
PROD_0196,"Dyson Everyday Backpack - Blue - Large","The Dyson Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Blue backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/dyson/backpack/PROD_0196,http://www.example.com/images/dyson/backpack/PROD_0196.jpg,104.38 USD,yes,440336215357,BP-DYS-1296CF13,Dyson,new,no,Blue,Large,unisex,kids
PROD_0197,"Amazon Logo Coffee Mug - White","Enjoy your favorite beverage in this high-quality Amazon Logo Coffee Mug. Made from durable ceramic and featuring a vibrant White finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/amazon/coffee_mug/PROD_0197,http://www.example.com/images/amazon/coffee_mug/PROD_0197.jpg,20.00 USD,yes,,CM-AMA-CD70F16C,Amazon,new,no,White,One Size,unisex,
PROD_0198,"HP LED Desk Lamp - Black - Dimmable","Illuminate your workspace with the HP LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern Black design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/hp/desk_lamp/PROD_0198,http://www.example.com/images/hp/desk_lamp/PROD_0198.jpg,50.78 USD,yes,,DL-HP--E77074E4,HP,new,no,Black,One Size,unisex,
PROD_0199,"Sony Laptop V4Pro Laptop - 17.0 inch - Black","Powerful and sleek, the Sony V4Pro Laptop features a stunning 17.0 inch display and robust performance for all your computing needs. The elegant Black finish makes it as stylish as it is functional.",in_stock,http://www.example.com/sony/laptop/PROD_0199,http://www.example.com/images/sony/laptop/PROD_0199.jpg,1925.10 USD,yes,707127110826,LT-SON-6F2275CB,Sony,new,no,Black,One Size,unisex,
PROD_0200,"Google Smartwatch Series V4X - Rose Gold Band","Stay connected and track your fitness with the Google Smartwatch Series V4X. Featuring health monitoring, notifications, and a stylish Rose Gold band, it's the ultimate companion for a modern lifestyle.",in_stock,http://www.example.com/google/smartwatch/PROD_0200,http://www.example.com/images/google/smartwatch/PROD_0200.jpg,460.91 USD,yes,193575000215,SW-GOO-E3C67C6A,Google,new,no,Rose Gold,One Size,unisex,adult
PROD_0201,"Microsoft Smart Speaker V4X with Voice Assistant","Experience crystal-clear sound and intelligent assistance with the Microsoft Smart Speaker V4X. Control your music, get answers, and manage your smart home with just your voice. A perfect blend of style and technology.",in_stock,http://www.example.com/microsoft/smart_speaker/PROD_0201,http://www.example.com/images/microsoft/smart_speaker/PROD_0201.jpg,88.75 USD,yes,707127110826,SS-MIC-5481358F,Microsoft,new,no,Charcoal,One Size,unisex,
PROD_0202,"Adidas Smartwatch Series V1X - Silver Band","Stay connected and track your fitness with the Adidas Smartwatch Series V1X. Featuring health monitoring, notifications, and a stylish Silver band, it's the ultimate companion for a modern lifestyle.",in_stock,http://www.example.com/adidas/smartwatch/PROD_0202,http://www.example.com/images/adidas/smartwatch/PROD_0202.jpg,451.98 USD,yes,077054628464,SW-ADI-BB1A29D6,Adidas,new,no,Silver,One Size,male,adult
PROD_0203,"Nike Logo T-Shirt - L Blue","Show your pride with this comfortable Blue Nike Logo T-Shirt. Made from premium cotton, it's perfect for everyday wear. Available in various sizes for a perfect fit.",in_stock,http://www.example.com/nike/t-shirt/PROD_0203,http://www.example.com/images/nike/t-shirt/PROD_0203.jpg,33.37 USD,yes,,TS-NIK-D6F415CC,Nike,new,no,Blue,L,male,adult
PROD_0204,"IKEA Wireless Headphones - Black - Noise Cancelling","Immerse yourself in rich, dynamic sound with IKEA Wireless Headphones. Featuring active noise cancellation and a comfortable Black design, these headphones are perfect for travel, work, or leisure. Enjoy hours of listening on a single charge.",in_stock,http://www.example.com/ikea/wireless_headphones/PROD_0204,http://www.example.com/images/ikea/wireless_headphones/PROD_0204.jpg,300.95 USD,yes,222501069830,HP-IKE-EF0155F1,IKEA,new,no,Black,One Size,unisex,
PROD_0205,"Dell Gaming Mouse - White - High Precision","Gain the edge in your games with the Dell Gaming Mouse. Featuring high-precision tracking, customizable buttons, and vibrant White RGB lighting, it's designed for serious gamers.",in_stock,http://www.example.com/dell/gaming_mouse/PROD_0205,http://www.example.com/images/dell/gaming_mouse/PROD_0205.jpg,67.63 USD,yes,,GM-DEL-5544B34C,Dell,new,no,White,One Size,unisex,adult
PROD_0206,"Philips Fitness Tracker V1X - Green Band","Achieve your fitness goals with the Philips Fitness Tracker V1X. Monitor your heart rate, steps, sleep, and more with this sleek Green device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/philips/fitness_tracker/PROD_0206,http://www.example.com/images/philips/fitness_tracker/PROD_0206.jpg,113.80 USD,yes,007353912648,FT-PHI-0B403164,Philips,new,no,Green,One Size,male,adult
PROD_0207,"Dyson Everyday Backpack - Blue - Large","The Dyson Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Blue backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/dyson/backpack/PROD_0207,http://www.example.com/images/dyson/backpack/PROD_0207.jpg,104.38 USD,yes,440336215357,BP-DYS-1296CF13,Dyson,new,no,Blue,Large,unisex,kids
PROD_0208,"Amazon Logo Coffee Mug - White","Enjoy your favorite beverage in this high-quality Amazon Logo Coffee Mug. Made from durable ceramic and featuring a vibrant White finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/amazon/coffee_mug/PROD_0208,http://www.example.com/images/amazon/coffee_mug/PROD_0208.jpg,20.00 USD,yes,,CM-AMA-CD70F16C,Amazon,new,no,White,One Size,unisex,
PROD_0209,"HP LED Desk Lamp - Black - Dimmable","Illuminate your workspace with the HP LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern Black design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/hp/desk_lamp/PROD_0209,http://www.example.com/images/hp/desk_lamp/PROD_0209.jpg,50.78 USD,yes,,DL-HP--E77074E4,HP,new,no,Black,One Size,unisex,
PROD_0210,"Sony Laptop V4Pro Laptop - 17.0 inch - Black","Powerful and sleek, the Sony V4Pro Laptop features a stunning 17.0 inch display and robust performance for all your computing needs. The elegant Black finish makes it as stylish as it is functional.",in_stock,http://www.example.com/sony/laptop/PROD_0210,http://www.example.com/images/sony/laptop/PROD_0210.jpg,1925.10 USD,yes,707127110826,LT-SON-6F2275CB,Sony,new,no,Black,One Size,unisex,
PROD_0211,"Microsoft Smart Speaker V4X with Voice Assistant","Experience crystal-clear sound and intelligent assistance with the Microsoft Smart Speaker V4X. Control your music, get answers, and manage your smart home with just your voice. A perfect blend of style and technology.",in_stock,http://www.example.com/microsoft/smart_speaker/PROD_0211,http://www.example.com/images/microsoft/smart_speaker/PROD_0211.jpg,88.75 USD,yes,707127110826,SS-MIC-5481358F,Microsoft,new,no,Charcoal,One Size,unisex,
PROD_0212,"Adidas Smartwatch Series V1X - Silver Band","Stay connected and track your fitness with the Adidas Smartwatch Series V1X. Featuring health monitoring, notifications, and a stylish Silver band, it's the ultimate companion for a modern lifestyle.",in_stock,http://www.example.com/adidas/smartwatch/PROD_0212,http://www.example.com/images/adidas/smartwatch/PROD_0212.jpg,451.98 USD,yes,077054628464,SW-ADI-BB1A29D6,Adidas,new,no,Silver,One Size,male,adult
PROD_0213,"Nike Logo T-Shirt - L Blue","Show your pride with this comfortable Blue Nike Logo T-Shirt. Made from premium cotton, it's perfect for everyday wear. Available in various sizes for a perfect fit.",in_stock,http://www.example.com/nike/t-shirt/PROD_0213,http://www.example.com/images/nike/t-shirt/PROD_0213.jpg,33.37 USD,yes,,TS-NIK-D6F415CC,Nike,new,no,Blue,L,male,adult
PROD_0214,"IKEA Wireless Headphones - Black - Noise Cancelling","Immerse yourself in rich, dynamic sound with IKEA Wireless Headphones. Featuring active noise cancellation and a comfortable Black design, these headphones are perfect for travel, work, or leisure. Enjoy hours of listening on a single charge.",in_stock,http://www.example.com/ikea/wireless_headphones/PROD_0214,http://www.example.com/images/ikea/wireless_headphones/PROD_0214.jpg,300.95 USD,yes,222501069830,HP-IKE-EF0155F1,IKEA,new,no,Black,One Size,unisex,
PROD_0215,"Dell Gaming Mouse - White - High Precision","Gain the edge in your games with the Dell Gaming Mouse. Featuring high-precision tracking, customizable buttons, and vibrant White RGB lighting, it's designed for serious gamers.",in_stock,http://www.example.com/dell/gaming_mouse/PROD_0215,http://www.example.com/images/dell/gaming_mouse/PROD_0215.jpg,67.63 USD,yes,,GM-DEL-5544B34C,Dell,new,no,White,One Size,unisex,adult
PROD_0216,"Philips Fitness Tracker V1X - Green Band","Achieve your fitness goals with the Philips Fitness Tracker V1X. Monitor your heart rate, steps, sleep, and more with this sleek Green device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/philips/fitness_tracker/PROD_0216,http://www.example.com/images/philips/fitness_tracker/PROD_0216.jpg,113.80 USD,yes,007353912648,FT-PHI-0B403164,Philips,new,no,Green,One Size,male,adult
PROD_0217,"Dyson Everyday Backpack - Blue - Large","The Dyson Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Blue backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/dyson/backpack/PROD_0217,http://www.example.com/images/dyson/backpack/PROD_0217.jpg,104.38 USD,yes,440336215357,BP-DYS-1296CF13,Dyson,new,no,Blue,Large,unisex,kids
PROD_0218,"Amazon Logo Coffee Mug - White","Enjoy your favorite beverage in this high-quality Amazon Logo Coffee Mug. Made from durable ceramic and featuring a vibrant White finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/amazon/coffee_mug/PROD_0218,http://www.example.com/images/amazon/coffee_mug/PROD_0218.jpg,20.00 USD,yes,,CM-AMA-CD70F16C,Amazon,new,no,White,One Size,unisex,
PROD_0219,"HP LED Desk Lamp - Black - Dimmable","Illuminate your workspace with the HP LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern Black design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/hp/desk_lamp/PROD_0219,http://www.example.com/images/hp/desk_lamp/PROD_0219.jpg,50.78 USD,yes,,DL-HP--E77074E4,HP,new,no,Black,One Size,unisex,
PROD_0220,"Google Smart Speaker V5Pro with Voice Assistant","Experience crystal-clear sound and intelligent assistance with the Google Smart Speaker V5Pro. Control your music, get answers, and manage your smart home with just your voice. A perfect blend of style and technology.",in_stock,http://www.example.com/google/smart_speaker/PROD_0220,http://www.example.com/images/google/smart_speaker/PROD_0220.jpg,93.43 USD,yes,964645218768,SS-GOO-E3C67C6A,Google,new,no,Charcoal,One Size,unisex,adult
PROD_0221,"Samsung Gaming Mouse - Red - High Precision","Gain the edge in your games with the Samsung Gaming Mouse. Featuring high-precision tracking, customizable buttons, and vibrant Red RGB lighting, it's designed for serious gamers.",in_stock,http://www.example.com/samsung/gaming_mouse/PROD_0221,http://www.example.com/images/samsung/gaming_mouse/PROD_0221.jpg,57.17 USD,yes,937397754637,GM-SAM-6F2275CB,Samsung,new,no,Red,One Size,unisex,adult
PROD_0222,"Logitech Smart Speaker V2X with Voice Assistant","Experience crystal-clear sound and intelligent assistance with the Logitech Smart Speaker V2X. Control your music, get answers, and manage your smart home with just your voice. A perfect blend of style and technology.",in_stock,http://www.example.com/logitech/smart_speaker/PROD_0222,http://www.example.com/images/logitech/smart_speaker/PROD_0222.jpg,85.20 USD,yes,733796590299,SS-LOG-F91F2681,Logitech,new,no,Grey,One Size,unisex,adult
PROD_0223,"Dell Logo T-Shirt - XS White","Show your pride with this comfortable White Dell Logo T-Shirt. Made from premium cotton, it's perfect for everyday wear. Available in various sizes for a perfect fit.",in_stock,http://www.example.com/dell/t-shirt/PROD_0223,http://www.example.com/images/dell/t-shirt/PROD_0223.jpg,29.98 USD,yes,,TS-DEL-5544B34C,Dell,new,no,White,XS,unisex,adult
PROD_0224,"Philips Wireless Headphones - White - Noise Cancelling","Immerse yourself in rich, dynamic sound with Philips Wireless Headphones. Featuring active noise cancellation and a comfortable White design, these headphones are perfect for travel, work, or leisure. Enjoy hours of listening on a single charge.",in_stock,http://www.example.com/philips/wireless_headphones/PROD_0224,http://www.example.com/images/philips/wireless_headphones/PROD_0224.jpg,355.60 USD,yes,222501069830,HP-PHI-0B403164,Philips,new,no,White,One Size,unisex,
PROD_0225,"Dyson Laptop V5Pro Laptop - 15.6 inch - Silver","Powerful and sleek, the Dyson V5Pro Laptop features a stunning 15.6 inch display and robust performance for all your computing needs. The elegant Silver finish makes it as stylish as it is functional.",in_stock,http://www.example.com/dyson/laptop/PROD_0225,http://www.example.com/images/dyson/laptop/PROD_0225.jpg,1596.16 USD,yes,567676717590,LT-DYS-1296CF13,Dyson,new,no,Silver,One Size,unisex,
PROD_0226,"Amazon Logo Coffee Mug - Yellow","Enjoy your favorite beverage in this high-quality Amazon Logo Coffee Mug. Made from durable ceramic and featuring a vibrant Yellow finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/amazon/coffee_mug/PROD_0226,http://www.example.com/images/amazon/coffee_mug/PROD_0226.jpg,20.00 USD,yes,,CM-AMA-CD70F16C,Amazon,new,no,Yellow,One Size,unisex,
PROD_0227,"HP Fitness Tracker V3Max - Blue Band","Achieve your fitness goals with the HP Fitness Tracker V3Max. Monitor your heart rate, steps, sleep, and more with this sleek Blue device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/hp/fitness_tracker/PROD_0227,http://www.example.com/images/hp/fitness_tracker/PROD_0227.jpg,130.41 USD,yes,007353912648,FT-HP--E77074E4,HP,new,no,Blue,One Size,male,adult
PROD_0228,"Sony LED Desk Lamp - Silver - Dimmable","Illuminate your workspace with the Sony LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern Silver design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/sony/desk_lamp/PROD_0228,http://www.example.com/images/sony/desk_lamp/PROD_0228.jpg,50.78 USD,yes,,DL-SON-6F2275CB,Sony,new,no,Silver,One Size,unisex,
PROD_0229,"Microsoft Everyday Backpack - Black - Small","The Microsoft Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Black backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/microsoft/backpack/PROD_0229,http://www.example.com/images/microsoft/backpack/PROD_0229.jpg,95.59 USD,yes,440336215357,BP-MIC-5481358F,Microsoft,new,no,Black,Small,male,adult
PROD_0230,"Apple T-Shirt - XXL Green","Show your pride with this comfortable Green Apple T-Shirt. Made from premium cotton, it's perfect for everyday wear. Available in various sizes for a perfect fit.",in_stock,http://www.example.com/apple/t-shirt/PROD_0230,http://www.example.com/images/apple/t-shirt/PROD_0230.jpg,37.38 USD,yes,761966020525,TS-APP-12A45C97,Apple,new,no,Green,XXL,unisex,adult
PROD_0231,"Samsung Smart Speaker V3X with Voice Assistant","Experience crystal-clear sound and intelligent assistance with the Samsung Smart Speaker V3X. Control your music, get answers, and manage your smart home with just your voice. A perfect blend of style and technology.",in_stock,http://www.example.com/samsung/smart_speaker/PROD_0231,http://www.example.com/images/samsung/smart_speaker/PROD_0231.jpg,114.73 USD,yes,940738914041,SS-SAM-6F2275CB,Samsung,new,no,Black,One Size,unisex,
PROD_0232,"Logitech Smartwatch Series V1X - Silver Band","Stay connected and track your fitness with the Logitech Smartwatch Series V1X. Featuring health monitoring, notifications, and a stylish Silver band, it's the ultimate companion for a modern lifestyle.",in_stock,http://www.example.com/logitech/smartwatch/PROD_0232,http://www.example.com/images/logitech/smartwatch/PROD_0232.jpg,451.98 USD,yes,077054628464,SW-LOG-F91F2681,Logitech,new,no,Silver,One Size,male,adult
PROD_0233,"Dell Wireless Headphones - Rose Gold - Noise Cancelling","Immerse yourself in rich, dynamic sound with Dell Wireless Headphones. Featuring active noise cancellation and a comfortable Rose Gold design, these headphones are perfect for travel, work, or leisure. Enjoy hours of listening on a single charge.",in_stock,http://www.example.com/dell/wireless_headphones/PROD_0233,http://www.example.com/images/dell/wireless_headphones/PROD_0233.jpg,344.13 USD,yes,440356597793,HP-DEL-5544B34C,Dell,new,no,Rose Gold,One Size,unisex,
PROD_0234,"Philips Gaming Mouse - Blue - High Precision","Gain the edge in your games with the Philips Gaming Mouse. Featuring high-precision tracking, customizable buttons, and vibrant Blue RGB lighting, it's designed for serious gamers.",in_stock,http://www.example.com/philips/gaming_mouse/PROD_0234,http://www.example.com/images/philips/gaming_mouse/PROD_0234.jpg,67.63 USD,yes,,GM-PHI-0B403164,Philips,new,no,Blue,One Size,unisex,adult
PROD_0235,"Dyson Fitness Tracker V5X - Black Band","Achieve your fitness goals with the Dyson Fitness Tracker V5X. Monitor your heart rate, steps, sleep, and more with this sleek Black device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/dyson/fitness_tracker/PROD_0235,http://www.example.com/images/dyson/fitness_tracker/PROD_0235.jpg,120.73 USD,yes,440336215357,FT-DYS-1296CF13,Dyson,new,no,Black,One Size,male,adult
PROD_0236,"Amazon Everyday Backpack - Green - Standard","The Amazon Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Green backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/amazon/backpack/PROD_0236,http://www.example.com/images/amazon/backpack/PROD_0236.jpg,98.66 USD,yes,687053075249,BP-AMA-CD70F16C,Amazon,new,no,Green,Standard,male,adult
PROD_0237,"HP Logo Coffee Mug - Purple","Enjoy your favorite beverage in this high-quality HP Logo Coffee Mug. Made from durable ceramic and featuring a vibrant Purple finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/hp/coffee_mug/PROD_0237,http://www.example.com/images/hp/coffee_mug/PROD_0237.jpg,21.82 USD,yes,,CM-HP--E77074E4,HP,new,no,Purple,One Size,unisex,
PROD_0238,"Sony LED Desk Lamp - Black - Dimmable","Illuminate your workspace with the Sony LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern Black design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/sony/desk_lamp/PROD_0238,http://www.example.com/images/sony/desk_lamp/PROD_0238.jpg,50.78 USD,yes,,DL-SON-6F2275CB,Sony,new,no,Black,One Size,unisex,
PROD_0239,"Microsoft Laptop V4Pro Laptop - 17.0 inch - Black","Powerful and sleek, the Microsoft V4Pro Laptop features a stunning 17.0 inch display and robust performance for all your computing needs. The elegant Black finish makes it as stylish as it is functional.",in_stock,http://www.example.com/microsoft/laptop/PROD_0239,http://www.example.com/images/microsoft/laptop/PROD_0239.jpg,1925.10 USD,yes,707127110826,LT-MIC-5481358F,Microsoft,new,no,Black,One Size,unisex,
PROD_0240,"Google Smart Speaker V2X with Voice Assistant","Experience crystal-clear sound and intelligent assistance with the Google Smart Speaker V2X. Control your music, get answers, and manage your smart home with just your voice. A perfect blend of style and technology.",in_stock,http://www.example.com/google/smart_speaker/PROD_0240,http://www.example.com/images/google/smart_speaker/PROD_0240.jpg,88.79 USD,yes,733796590299,SS-GOO-E3C67C6A,Google,new,no,Chalk,One Size,unisex,adult
PROD_0241,"Adidas Smartwatch Series V1X - Silver Band","Stay connected and track your fitness with the Adidas Smartwatch Series V1X. Featuring health monitoring, notifications, and a stylish Silver band, it's the ultimate companion for a modern lifestyle.",in_stock,http://www.example.com/adidas/smartwatch/PROD_0241,http://www.example.com/images/adidas/smartwatch/PROD_0241.jpg,451.98 USD,yes,077054628464,SW-ADI-BB1A29D6,Adidas,new,no,Silver,One Size,male,adult
PROD_0242,"Nike Logo T-Shirt - L Blue","Show your pride with this comfortable Blue Nike Logo T-Shirt. Made from premium cotton, it's perfect for everyday wear. Available in various sizes for a perfect fit.",in_stock,http://www.example.com/nike/t-shirt/PROD_0242,http://www.example.com/images/nike/t-shirt/PROD_0242.jpg,33.37 USD,yes,,TS-NIK-D6F415CC,Nike,new,no,Blue,L,male,adult
PROD_0243,"IKEA Wireless Headphones - Black - Noise Cancelling","Immerse yourself in rich, dynamic sound with IKEA Wireless Headphones. Featuring active noise cancellation and a comfortable Black design, these headphones are perfect for travel, work, or leisure. Enjoy hours of listening on a single charge.",in_stock,http://www.example.com/ikea/wireless_headphones/PROD_0243,http://www.example.com/images/ikea/wireless_headphones/PROD_0243.jpg,300.95 USD,yes,222501069830,HP-IKE-EF0155F1,IKEA,new,no,Black,One Size,unisex,
PROD_0244,"Dell Gaming Mouse - White - High Precision","Gain the edge in your games with the Dell Gaming Mouse. Featuring high-precision tracking, customizable buttons, and vibrant White RGB lighting, it's designed for serious gamers.",in_stock,http://www.example.com/dell/gaming_mouse/PROD_0244,http://www.example.com/images/dell/gaming_mouse/PROD_0244.jpg,67.63 USD,yes,,GM-DEL-5544B34C,Dell,new,no,White,One Size,unisex,adult
PROD_0245,"Philips Fitness Tracker V1X - Green Band","Achieve your fitness goals with the Philips Fitness Tracker V1X. Monitor your heart rate, steps, sleep, and more with this sleek Green device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/philips/fitness_tracker/PROD_0245,http://www.example.com/images/philips/fitness_tracker/PROD_0245.jpg,113.80 USD,yes,007353912648,FT-PHI-0B403164,Philips,new,no,Green,One Size,male,adult
PROD_0246,"Dyson Everyday Backpack - Blue - Large","The Dyson Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Blue backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/dyson/backpack/PROD_0246,http://www.example.com/images/dyson/backpack/PROD_0246.jpg,104.38 USD,yes,440336215357,BP-DYS-1296CF13,Dyson,new,no,Blue,Large,unisex,kids
PROD_0247,"Amazon Logo Coffee Mug - White","Enjoy your favorite beverage in this high-quality Amazon Logo Coffee Mug. Made from durable ceramic and featuring a vibrant White finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/amazon/coffee_mug/PROD_0247,http://www.example.com/images/amazon/coffee_mug/PROD_0247.jpg,20.00 USD,yes,,CM-AMA-CD70F16C,Amazon,new,no,White,One Size,unisex,
PROD_0248,"HP LED Desk Lamp - Black - Dimmable","Illuminate your workspace with the HP LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern Black design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/hp/desk_lamp/PROD_0248,http://www.example.com/images/hp/desk_lamp/PROD_0248.jpg,50.78 USD,yes,,DL-HP--E77074E4,HP,new,no,Black,One Size,unisex,
PROD_0249,"Sony Laptop V4Pro Laptop - 17.0 inch - Black","Powerful and sleek, the Sony V4Pro Laptop features a stunning 17.0 inch display and robust performance for all your computing needs. The elegant Black finish makes it as stylish as it is functional.",in_stock,http://www.example.com/sony/laptop/PROD_0249,http://www.example.com/images/sony/laptop/PROD_0249.jpg,1925.10 USD,yes,707127110826,LT-SON-6F2275CB,Sony,new,no,Black,One Size,unisex,
PROD_0250,"Google T-Shirt - XXL Black","Show your pride with this comfortable Black Google T-Shirt. Made from premium cotton, it's perfect for everyday wear. Available in various sizes for a perfect fit.",in_stock,http://www.example.com/google/t-shirt/PROD_0250,http://www.example.com/images/google/t-shirt/PROD_0250.jpg,37.38 USD,yes,761966020525,TS-GOO-E3C67C6A,Google,new,no,Black,XXL,unisex,adult
PROD_0251,"Microsoft Smart Speaker V4X with Voice Assistant","Experience crystal-clear sound and intelligent assistance with the Microsoft Smart Speaker V4X. Control your music, get answers, and manage your smart home with just your voice. A perfect blend of style and technology.",in_stock,http://www.example.com/microsoft/smart_speaker/PROD_0251,http://www.example.com/images/microsoft/smart_speaker/PROD_0251.jpg,88.75 USD,yes,707127110826,SS-MIC-5481358F,Microsoft,new,no,Charcoal,One Size,unisex,
PROD_0252,"Adidas Smartwatch Series V1X - Silver Band","Stay connected and track your fitness with the Adidas Smartwatch Series V1X. Featuring health monitoring, notifications, and a stylish Silver band, it's the ultimate companion for a modern lifestyle.",in_stock,http://www.example.com/adidas/smartwatch/PROD_0252,http://www.example.com/images/adidas/smartwatch/PROD_0252.jpg,451.98 USD,yes,077054628464,SW-ADI-BB1A29D6,Adidas,new,no,Silver,One Size,male,adult
PROD_0253,"Nike Logo T-Shirt - L Blue","Show your pride with this comfortable Blue Nike Logo T-Shirt. Made from premium cotton, it's perfect for everyday wear. Available in various sizes for a perfect fit.",in_stock,http://www.example.com/nike/t-shirt/PROD_0253,http://www.example.com/images/nike/t-shirt/PROD_0253.jpg,33.37 USD,yes,,TS-NIK-D6F415CC,Nike,new,no,Blue,L,male,adult
PROD_0254,"IKEA Wireless Headphones - Black - Noise Cancelling","Immerse yourself in rich, dynamic sound with IKEA Wireless Headphones. Featuring active noise cancellation and a comfortable Black design, these headphones are perfect for travel, work, or leisure. Enjoy hours of listening on a single charge.",in_stock,http://www.example.com/ikea/wireless_headphones/PROD_0254,http://www.example.com/images/ikea/wireless_headphones/PROD_0254.jpg,300.95 USD,yes,222501069830,HP-IKE-EF0155F1,IKEA,new,no,Black,One Size,unisex,
PROD_0255,"Dell Gaming Mouse - White - High Precision","Gain the edge in your games with the Dell Gaming Mouse. Featuring high-precision tracking, customizable buttons, and vibrant White RGB lighting, it's designed for serious gamers.",in_stock,http://www.example.com/dell/gaming_mouse/PROD_0255,http://www.example.com/images/dell/gaming_mouse/PROD_0255.jpg,67.63 USD,yes,,GM-DEL-5544B34C,Dell,new,no,White,One Size,unisex,adult
PROD_0256,"Philips Fitness Tracker V1X - Green Band","Achieve your fitness goals with the Philips Fitness Tracker V1X. Monitor your heart rate, steps, sleep, and more with this sleek Green device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/philips/fitness_tracker/PROD_0256,http://www.example.com/images/philips/fitness_tracker/PROD_0256.jpg,113.80 USD,yes,007353912648,FT-PHI-0B403164,Philips,new,no,Green,One Size,male,adult
PROD_0257,"Dyson Everyday Backpack - Blue - Large","The Dyson Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Blue backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/dyson/backpack/PROD_0257,http://www.example.com/images/dyson/backpack/PROD_0257.jpg,104.38 USD,yes,440336215357,BP-DYS-1296CF13,Dyson,new,no,Blue,Large,unisex,kids
PROD_0258,"Amazon Logo Coffee Mug - White","Enjoy your favorite beverage in this high-quality Amazon Logo Coffee Mug. Made from durable ceramic and featuring a vibrant White finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/amazon/coffee_mug/PROD_0258,http://www.example.com/images/amazon/coffee_mug/PROD_0258.jpg,20.00 USD,yes,,CM-AMA-CD70F16C,Amazon,new,no,White,One Size,unisex,
PROD_0259,"HP LED Desk Lamp - Black - Dimmable","Illuminate your workspace with the HP LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern Black design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/hp/desk_lamp/PROD_0259,http://www.example.com/images/hp/desk_lamp/PROD_0259.jpg,50.78 USD,yes,,DL-HP--E77074E4,HP,new,no,Black,One Size,unisex,
